Year,Lat,Lon,SST
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.91
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.92
2018,45.6,-60.51,27.92
2018,45.6,-60.51,28.01
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.96
2018,45.6,-60.51,28.13
2018,45.6,-60.51,27.91
2018,45.6,-60.51,28.01
2018,45.6,-60.51,28
2018,45.6,-60.51,28
2018,45.6,-60.51,28
2018,45.6,-60.51,28
2018,45.6,-60.51,28
2018,45.6,-60.51,28
2018,45.6,-60.51,28
2018,45.6,-60.51,28
2018,45.6,-60.51,28
2018,45.6,-60.51,28
2018,45.6,-60.51,28
2018,45.6,-60.51,28.01
2018,45.6,-60.51,28.01
2018,45.6,-60.51,28.05
2018,45.6,-60.51,28.02
2018,45.6,-60.51,28
2018,45.6,-60.51,28.02
2018,45.6,-60.51,28.03
2018,45.6,-60.51,28.03
2018,45.6,-60.51,28.03
2018,45.6,-60.51,28.11
2018,45.6,-60.51,28.12
2018,45.6,-60.51,28.19
2018,45.6,-60.51,28.25
2018,45.6,-60.51,28.26
2018,45.6,-60.51,28.28
2018,45.6,-60.51,28.2
2018,45.6,-60.51,28.09
2018,45.6,-60.51,27.91
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.91
2018,45.6,-60.51,27.91
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.96
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.93
2018,45.6,-60.51,27.94
2018,45.6,-60.51,27.96
2018,45.6,-60.51,28.19
2018,45.6,-60.51,28.14
2018,45.6,-60.51,28.21
2018,45.6,-60.51,28.19
2018,45.6,-60.51,28.19
2018,44.69,-62.78,27.91
2018,44.69,-62.78,27.93
2018,44.69,-62.78,27.93
2018,44.69,-62.78,27.94
2018,44.69,-62.78,27.93
2018,44.69,-62.78,27.93
2018,44.69,-62.78,28.26
2018,44.69,-62.78,28.24
2018,44.69,-62.78,28.24
2018,44.69,-62.78,28.24
2018,44.69,-62.78,28.23
2018,44.69,-62.78,28.23
2018,44.69,-62.78,28.22
2018,44.69,-62.78,28.19
2018,44.69,-62.78,28.16
2018,44.69,-62.78,28
2018,44.69,-62.78,27.79
2018,44.69,-62.78,28.01
2018,44.69,-62.78,28.06
2018,44.69,-62.78,28.15
2019,44.69,-62.78,27.91
2019,44.69,-62.78,27.91
2019,44.69,-62.78,27.91
2019,44.69,-62.78,27.91
2019,44.69,-62.78,27.91
2019,44.69,-62.78,27.91
2019,44.69,-62.78,27.91
2019,44.69,-62.78,27.89
2019,44.69,-62.78,28.02
2019,44.69,-62.78,27.96
2019,44.69,-62.78,27.91
2019,44.69,-62.78,27.91
2019,44.69,-62.78,27.91
2018,44.69,-62.78,27.96
2018,44.69,-62.78,27.94
2018,44.69,-62.78,27.92
2018,44.69,-62.78,27.93
2018,44.69,-62.78,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.96
2018,44.7,-62.8,27.93
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.93
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.93
2018,44.7,-62.8,27.93
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.96
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.96
2018,44.7,-62.8,27.96
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.94
2018,44.7,-62.8,27.96
2018,44.7,-62.8,28
2018,44.7,-62.8,28.03
2018,44.7,-62.8,28.04
2018,44.7,-62.8,28.07
2018,44.7,-62.8,28.07
2018,44.7,-62.8,28.12
2018,44.7,-62.8,28.12
2018,44.7,-62.8,28.13
2018,44.7,-62.8,28.18
2018,44.7,-62.8,28.2
2018,44.7,-62.8,28.2
2018,44.7,-62.8,28.46
2018,44.7,-62.8,28.39
2018,44.7,-62.8,28.39
2018,44.7,-62.8,28.24
2018,45.08,-61.69,28.19
2018,45.08,-61.69,28.15
2019,45.08,-61.69,27.91
2019,45.08,-61.69,27.92
2019,45.08,-61.69,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.93
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2018,44.67,-63.14,28.22
2018,44.67,-63.14,28.2
2018,44.67,-63.14,28.08
2018,44.67,-63.14,28.24
2018,44.67,-63.14,28.41
2018,44.67,-63.14,28.38
2018,44.67,-63.14,28.44
2018,44.67,-63.14,28.49
2018,44.67,-63.14,28.52
2018,44.67,-63.14,28.51
2018,44.67,-63.14,28.48
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2018,44.67,-63.14,28
2018,44.67,-63.14,28.01
2018,44.67,-63.14,27.92
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.89
2018,44.67,-63.14,27.89
2018,44.67,-63.14,27.89
2018,44.67,-63.14,27.89
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.85
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.86
2018,44.67,-63.14,27.86
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2018,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.93
2019,44.67,-63.14,27.93
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.91
2019,44.67,-63.14,27.93
2019,44.81,-62.55,27.93
2019,44.81,-62.55,27.93
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2019,44.65,-61.84,27.93
2019,44.65,-61.84,27.93
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.86
2019,44.65,-61.84,27.93
2019,44.65,-61.84,27.93
2019,44.65,-61.84,27.93
2019,44.65,-61.84,27.93
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.93
2019,44.65,-61.84,27.92
2019,44.65,-61.84,27.92
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.92
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2019,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.82
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.93
2018,44.65,-61.84,27.96
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.91
2018,44.65,-61.84,27.85
2018,44.65,-61.84,27.86
2018,44.65,-61.84,27.89
2018,45.01,-61.89,27.86
2018,45.01,-61.89,27.93
2018,45.01,-61.89,27.91
2018,45.01,-61.89,27.91
2018,45.01,-61.89,27.86
2018,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.96
2019,45.01,-61.89,27.96
2019,45.01,-61.89,27.97
2019,45.01,-61.89,27.98
2019,45.01,-61.89,27.98
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.87
2019,45.01,-61.89,27.77
2019,45.01,-61.89,27.74
2019,45.01,-61.89,27.6
2019,45.01,-61.89,27.58
2019,45.01,-61.89,27.54
2019,45.01,-61.89,27.57
2019,45.01,-61.89,27.47
2019,45.01,-61.89,27.36
2019,45.01,-61.89,27.34
2019,45.01,-61.89,27.25
2019,45.01,-61.89,27.15
2018,45.01,-61.89,27.91
2018,45.01,-61.89,27.91
2018,45.01,-61.89,27.91
2018,45.01,-61.89,27.86
2018,45.01,-61.89,27.89
2019,45.01,-61.89,27.92
2019,45.01,-61.89,27.92
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.92
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2018,45.01,-61.89,28.27
2018,45.01,-61.89,28.24
2018,45.01,-61.89,28.21
2018,45.01,-61.89,28.15
2018,45.01,-61.89,28.1
2018,45.01,-61.89,27.98
2018,45.01,-61.89,27.92
2018,45.01,-61.89,27.79
2018,45.01,-61.89,27.98
2018,45.01,-61.89,28.09
2018,45.01,-61.89,28.25
2018,45.01,-61.89,28.15
2018,45.01,-61.89,28.17
2018,45.01,-61.89,28.08
2018,45.01,-61.89,28.04
2018,45.01,-61.89,28.19
2018,45.01,-61.89,28.22
2018,45.01,-61.89,28.27
2018,45.01,-61.89,28.36
2018,45.01,-61.89,28.34
2018,45.01,-61.89,28.29
2018,45.01,-61.89,28.25
2018,45.01,-61.89,27.4
2018,45.01,-61.89,27.13
2018,45.01,-61.89,26.66
2018,45.01,-61.89,26.41
2018,45.01,-61.89,25.93
2018,45.01,-61.89,26.12
2018,45.01,-61.89,25.95
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.93
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2019,45.01,-61.89,27.91
2018,45.01,-61.89,26.69
2018,45.01,-61.89,26.69
2018,45.01,-61.89,26.61
2018,45.01,-61.89,26.62
2018,45.01,-61.89,26.66
2018,45.01,-61.89,26.48
2018,45.01,-61.89,26.53
2018,45.01,-61.89,26.53
2018,45.01,-61.89,26.89
2018,45.01,-61.89,26.95
2018,45.01,-61.89,26.95
2018,44.98,-61.91,27.08
2018,44.98,-61.91,27.08
2018,44.98,-61.91,26.95
2018,44.98,-61.91,26.95
2018,44.98,-61.91,26.62
2019,44.98,-61.91,27.21
2019,44.98,-61.91,27.21
2019,44.98,-61.91,27.21
2019,44.98,-61.91,27.21
2019,44.98,-61.91,27.21
2018,44.98,-61.91,27.91
2019,44.98,-61.91,27.91
2019,44.98,-61.91,27.94
2019,44.98,-61.91,27.94
2019,44.98,-61.91,27.89
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.94
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.96
2019,44.98,-61.91,27.98
2019,44.98,-61.91,27.98
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.94
2019,44.98,-61.91,27.92
2019,44.98,-61.91,27.92
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.91
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.94
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.94
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.89
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.92
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.93
2019,44.98,-61.91,27.92
2018,45.03,-61.86,25.92
2018,45.03,-61.86,26.24
2018,45.03,-61.86,26.24
2018,45.03,-61.86,26.27
2018,45.03,-61.86,26.64
2018,45.03,-61.86,28.07
2018,45.03,-61.86,28.08
2018,45.03,-61.86,28.18
2018,45.03,-61.86,28.26
2018,45.03,-61.86,28.32
2018,45.03,-61.86,28.49
2018,45.03,-61.86,28.48
2018,45.03,-61.86,28.49
2018,45.03,-61.86,28.51
2018,45.03,-61.86,28.5
2018,45.03,-61.86,28.4
2018,45.03,-61.86,28.26
2018,45.03,-61.86,28.23
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.96
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.93
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.93
2019,45.03,-61.86,27.93
2019,45.03,-61.86,27.93
2019,45.03,-61.86,27.93
2019,45.03,-61.86,27.93
2019,45.03,-61.86,27.08
2019,45.03,-61.86,27.09
2019,45.03,-61.86,27.21
2019,45.03,-61.86,27.21
2019,45.03,-61.86,27.21
2019,45.03,-61.86,27.21
2019,45.03,-61.86,27.21
2019,45.03,-61.86,27.21
2019,45.03,-61.86,27.94
2019,45.03,-61.86,27.93
2018,45.03,-61.86,26.95
2018,45.03,-61.86,26.89
2018,45.03,-61.86,26.95
2018,45.03,-61.86,26.95
2018,45.03,-61.86,26.95
2018,45.03,-61.86,26.95
2018,45.03,-61.86,27.08
2018,45.03,-61.86,27.08
2018,45.03,-61.86,27.19
2018,45.03,-61.86,27.27
2018,45.03,-61.86,27.92
2018,45.03,-61.86,27.92
2018,45.03,-61.86,27.92
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,45.03,-61.86,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.92
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.92
2019,44.94,-61.98,27.93
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.89
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.91
2019,44.94,-61.98,27.93
2019,44.94,-61.98,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.89
2019,45.06,-61.81,27.93
2019,45.06,-61.81,27.93
2019,45.06,-61.81,27.96
2019,45.06,-61.81,27.93
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.98
2019,45.06,-61.81,27.93
2019,45.06,-61.81,27.92
2019,45.06,-61.81,27.96
2019,45.06,-61.81,27.96
2019,45.06,-61.81,27.96
2019,45.06,-61.81,27.92
2019,45.06,-61.81,27.92
2019,45.06,-61.81,27.93
2019,45.06,-61.81,27.93
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.87
2019,45.06,-61.81,27.87
2019,45.06,-61.81,27.9
2019,45.06,-61.81,27.96
2019,45.06,-61.81,27.95
2019,45.06,-61.81,27.97
2019,45.06,-61.81,28
2019,45.06,-61.81,27.96
2019,45.06,-61.81,27.95
2019,45.06,-61.81,27.95
2019,45.06,-61.81,27.95
2019,45.06,-61.81,27.95
2019,45.06,-61.81,27.95
2019,45.06,-61.81,27.95
2019,45.06,-61.81,27.98
2019,45.06,-61.81,27.99
2019,45.06,-61.81,28.01
2019,45.06,-61.81,27.96
2019,45.06,-61.81,27.93
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.93
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.89
2019,45.06,-61.81,27.89
2019,45.06,-61.81,27.89
2019,45.06,-61.81,27.89
2019,45.06,-61.81,27.92
2019,45.06,-61.81,27.97
2019,45.06,-61.81,27.97
2019,45.06,-61.81,27.99
2019,45.06,-61.81,28
2019,45.06,-61.81,27.98
2019,45.06,-61.81,27.96
2019,45.06,-61.81,27.88
2019,45.06,-61.81,27.88
2019,45.06,-61.81,27.88
2019,45.06,-61.81,27.96
2019,45.06,-61.81,28
2019,45.06,-61.81,28.02
2019,45.06,-61.81,28.03
2019,45.06,-61.81,28.03
2019,45.06,-61.81,28.08
2019,45.06,-61.81,28.03
2019,45.06,-61.81,28
2019,45.06,-61.81,28.03
2019,45.06,-61.81,28.08
2019,45.06,-61.81,28.14
2019,45.06,-61.81,28.13
2019,45.06,-61.81,28.13
2019,45.06,-61.81,28.11
2019,45.06,-61.81,28.11
2019,45.06,-61.81,28.05
2019,45.06,-61.81,28.05
2019,45.06,-61.81,28.02
2019,45.06,-61.81,28.02
2019,45.06,-61.81,27.96
2019,45.06,-61.81,27.93
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.89
2019,45.06,-61.81,27.89
2019,45.06,-61.81,27.81
2019,45.06,-61.81,27.78
2019,45.06,-61.81,27.81
2019,45.06,-61.81,27.76
2019,45.06,-61.81,27.71
2019,45.06,-61.81,27.7
2019,45.06,-61.81,27.69
2019,45.06,-61.81,27.68
2019,45.06,-61.81,27.66
2019,45.06,-61.81,27.65
2019,45.06,-61.81,27.65
2019,45.06,-61.81,27.65
2019,45.06,-61.81,27.65
2019,45.06,-61.81,27.67
2019,45.06,-61.81,27.67
2019,45.06,-61.81,27.67
2019,45.06,-61.81,27.67
2019,45.06,-61.81,27.64
2019,45.06,-61.81,27.64
2019,45.06,-61.81,27.62
2019,45.06,-61.81,27.62
2019,45.06,-61.81,27.62
2019,45.06,-61.81,27.67
2019,45.06,-61.81,27.67
2019,45.06,-61.81,27.67
2019,45.06,-61.81,27.67
2019,45.06,-61.81,27.86
2019,45.06,-61.81,27.86
2019,45.06,-61.81,27.89
2019,45.06,-61.81,27.89
2019,45.06,-61.81,27.93
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.06,-61.81,27.91
2019,45.52,-60.95,27.94
2019,45.52,-60.95,27.86
2019,45.52,-60.95,27.97
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.89
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.93
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.89
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.93
2019,45.52,-60.95,27.91
2019,45.52,-60.95,27.91
2018,45.52,-60.95,27.91
2018,45.52,-60.95,27.93
2018,45.52,-60.95,27.93
2018,45.52,-60.95,27.91
2018,45.52,-60.95,27.93
2018,45.52,-60.95,27.93
2018,45.52,-60.95,27.93
2018,45.52,-60.95,27.93
2018,45.52,-60.95,27.93
2018,45.52,-60.95,27.93
2018,45.52,-60.95,27.93
2018,45.52,-60.95,27.93
2018,45.52,-60.95,27.93
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.48
2018,45.61,-60.86,26.48
2018,45.61,-60.86,26.58
2018,45.61,-60.86,26.58
2018,45.61,-60.86,26.48
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.48
2018,45.61,-60.86,26.53
2018,45.61,-60.86,26.48
2018,45.61,-60.86,26.48
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.48
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.62
2018,45.61,-60.86,26.48
2018,45.61,-60.86,26.53
2018,45.61,-60.87,26.53
2018,45.61,-60.87,26.53
2018,45.61,-60.87,26.53
2018,45.61,-60.87,26.48
2018,45.61,-60.87,27.08
2019,45.61,-60.86,27.91
2019,45.61,-60.86,27.91
2019,45.61,-60.86,27.91
2019,45.61,-60.86,27.91
2019,45.61,-60.86,27.91
2019,45.61,-60.86,27.91
2019,45.61,-60.86,27.91
2019,45.61,-60.86,27.91
2018,45.61,-60.87,27.87
2018,45.61,-60.87,27.89
2018,45.61,-60.87,27.84
2018,45.61,-60.87,27.86
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.92
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.91
2019,45.61,-60.87,27.93
2019,45.61,-60.87,27.93
2019,45.61,-60.87,27.93
2019,45.61,-60.87,27.93
